job_grouped,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,y,date,latitude,longitude,id_,year,age_iterative,euribor3m_iterative,Income,Kid_Home,Teen_Home,Dt_Customer,Num_Web_Visits_Month,Join_Year,Customer_tenure_days,Customer_tenure_years,High_web_visit_flag,Web_engagement_score,Web_visit_intensity,Tenure_vs_campaign_effort,duration_norm,Engagement_score_total,Overall_interaction_score,Contact_effort_ratio,Avg_duration_per_contact,Web_activity_per_contact
manual,married,basic 4y,0.0,1.0,1.0,cellular,195,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-12-24,37.014,-104.286,499a8d4b-18c4-4b9a-bf70-6f4ef73ca6f1,2018,35.0,1.3,38528,2,2,2014-02-04,22,2014,1784.0,4.887671232876713,0,0.6774193548387096,4.501121076233184,0.2045964125560538,0.03965026433509557,0.7170696191738052,0.921666031729859,1.0,195.0,22.0
manual,married,basic 9y,0.0,0.0,0.0,cellular,134,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2018-05-30,37.14,-76.514,cc80b073-7e66-4c01-aa78-ad547c9c346f,2018,35.0,3.562728201025534,67882,0,1,2014-03-24,8,2014,1528.0,4.186301369863013,0,0.22580645161290322,1.910994764397906,0.23887434554973824,0.027246848312322082,1.2530532999252253,1.4919276454749635,0.5,134.0,8.0
technical,married,basic 9y,0.0,0.0,1.0,cellular,447,2,999,1,failure,-1.8,92.9,-46.2,5099,no,2018-07-26,34.998,-77.174,22ffafcd-9431-4203-ab0a-e409ac209359,2018,37.0,1.3,119076,0,1,2014-12-13,30,2014,1321.0,3.6191780821917807,1,0.9354838709677419,8.289174867524602,0.5526116578349736,0.09089060593737291,2.026374476905115,2.578986134740089,1.0,223.5,15.0
administrative,single,high school,0.0,1.0,0.0,cellular,304,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-06-27,33.23,-84.679,d3548ece-2aca-4e59-91a6-1f64c5001f06,2016,43.0,1.3,160613,1,1,2014-12-02,21,2014,573.0,1.5698630136986302,0,0.6451612903225806,13.37696335078534,0.6369982547993018,0.0618137454249695,0.7069750357475502,1.343973290546852,1.0,304.0,21.0
technical,married,professional course,0.0,0.0,0.0,cellular,293,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-05-09,45.029,-122.072,566eb9be-5fb5-435b-8e9d-ac12dfea7c01,2018,35.0,1.3,164546,1,0,2014-10-23,24,2014,1294.0,3.5452054794520547,0,0.7419354838709677,6.769706336939722,0.2820710973724884,0.05957706384709231,0.80151254771806,1.0835836450905485,1.0,293.0,24.0
management,married,university degree,0.0,0.0,1.0,cellular,130,2,999,2,failure,-1.8,92.9,-46.2,5099,no,2016-12-24,41.218,-85.982,dd6e235e-11ef-4c7d-8984-b6672e809d1f,2016,31.0,1.3,99174,2,2,2014-10-23,31,2014,793.0,2.1726027397260275,1,0.967741935483871,14.26860025220681,0.9205548549810845,0.026433509556730378,2.9941754450406015,3.914730300021686,0.6666666666666666,65.0,15.5
technical,married,high school,0.0,1.0,0.0,cellular,1129,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,yes,2018-06-27,36.354,-119.84,2853f049-5175-46c2-a078-048ba5a84b1d,2018,32.0,1.3,140968,0,0,2014-05-01,10,2014,1518.0,4.158904109589041,0,0.2903225806451613,2.404479578392622,0.2404479578392622,0.22956486376575844,0.5198874444109197,0.7603354022501819,1.0,1129.0,10.0
manual,married,basic 9y,,1.0,0.0,cellular,41,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2015-08-19,26.002,-91.553,e28b1aa9-0c32-4b77-b3c5-8b2fe31384cc,2015,34.0,1.3,54664,2,2,2014-04-29,3,2014,477.0,1.3068493150684932,0,0.06451612903225806,2.2955974842767293,0.7651991614255764,0.008336722244814965,1.072852851277073,1.8380520127026494,0.5,41.0,3.0
administrative,married,university degree,0.0,1.0,0.0,cellular,242,3,999,1,failure,-1.8,93.57305838369116,-46.2,5099,no,2015-12-13,33.23,-73.103,72747844-3726-41e0-b2bd-7062dd19a465,2015,32.0,1.3,156834,2,0,2014-06-22,9,2014,539.0,1.4767123287671233,0,0.25806451612903225,6.094619666048238,2.0315398886827456,0.04920699471329809,1.3072715108423303,3.338811399525076,1.5,80.66666666666667,3.0
technical,married,professional course,0.0,1.0,1.0,cellular,113,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-11-13,33.754,-101.177,2338d5ad-0d6d-458f-9487-ff15016b6ec4,2016,39.559022496750885,3.638412876622374,179289,2,1,2014-05-27,17,2014,901.0,2.4684931506849317,0,0.5161290322580645,6.886792452830188,0.8102108768035515,0.022976819845465637,0.5391058521035301,1.3493167289070818,2.0,56.5,8.5
manual,married,basic 9y,,0.0,0.0,cellular,263,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2018-10-03,41.377,-101.293,23dcd000-218b-42e8-a781-3d3d8cecf44f,2018,38.2391322834719,1.3,76745,2,0,2014-04-25,11,2014,1622.0,4.443835616438356,0,0.3225806451612903,2.475339087546239,0.2250308261405672,0.053477023180154536,1.3760576683414447,1.6010884944820118,0.5,263.0,11.0
manual,married,basic 9y,0.0,1.0,0.0,cellular,199,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2019-10-13,27.638,-114.261,dda60662-d5e0-4f98-8bfc-45739fd5b721,2019,37.0,3.595930351552661,165456,1,0,2014-10-04,10,2014,1835.0,5.027397260273973,0,0.2903225806451613,1.9891008174386922,0.3978201634877384,0.04046360309068727,0.33078618373584856,0.728606347223587,2.0,99.5,5.0
manual,married,basic 9y,0.0,1.0,0.0,cellular,105,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2017-11-12,35.107,-74.568,4c7588a9-5c52-4516-b48b-15161815f96b,2017,49.0,1.3,140426,2,2,2014-04-20,30,2014,1302.0,3.5671232876712327,1,0.9354838709677419,8.410138248847927,0.28033794162826425,0.02135014233428223,1.9568340133020241,2.237171954930288,0.5,105.0,30.0
administrative,single,university degree,0.0,1.0,0.0,cellular,332,4,999,1,failure,-1.8,92.9,-46.2,5099,no,2019-02-27,26.627,-108.926,1b3db23b-dc16-437e-a0d7-190b86f15440,2019,33.0,1.3,133109,1,2,2014-11-25,13,2014,1555.0,4.260273972602739,0,0.3870967741935484,3.051446945337621,0.9389067524115756,0.06750711671411143,1.4546038909076597,2.3935106433192352,2.0,83.0,3.25
management,married,,0.0,0.0,0.0,cellular,155,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2015-07-02,33.946,-118.39,c832e99a-7d6d-41c8-a878-9a86c43557a0,2015,38.0,1.3,82534,0,1,2014-12-31,3,2014,183.0,0.5013698630136987,0,0.06451612903225806,5.9836065573770485,1.9945355191256828,0.031516876779178526,1.0960330058114365,3.0905685249371193,0.5,155.0,3.0
manual,married,basic 9y,0.0,1.0,0.0,cellular,271,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2015-10-06,43.496,-100.584,7bdc7452-a043-40d8-9718-89a5ae6b8197,2015,37.0,1.3,114777,0,1,2014-03-22,15,2014,563.0,1.5424657534246575,0,0.45161290322580644,9.7246891651865,0.6483126110124334,0.055103700691337944,0.5067166039171443,1.1550292149295778,1.0,271.0,15.0
administrative,married,high school,0.0,0.0,1.0,cellular,142,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2015-05-29,27.317,-69.005,5a79d4ae-cf52-4c45-bd25-9320532fe44d,2015,32.0,3.512924975234844,137231,2,1,2014-08-16,11,2014,286.0,0.7835616438356164,0,0.3225806451612903,14.038461538461538,1.2762237762237763,0.02887352582350549,1.3514541709847958,2.6276779472085723,0.5,142.0,11.0
technical,single,high school,0.0,1.0,0.0,cellular,491,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-03-14,40.56,-80.271,91ae2791-5967-427a-9a6f-c9c1cf8f6bc6,2017,39.559022496750885,3.638412876622374,7330,0,2,2014-05-25,13,2014,1024.0,2.8054794520547945,0,0.3870967741935484,4.6337890625,0.712890625,0.09983733224888167,0.48693410644243007,1.1998247314424302,2.0,245.5,6.5
administrative,married,university degree,0.0,1.0,0.0,cellular,141,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-12-02,28.724,-114.184,a723339e-ad38-4ee1-bf22-3828732f3ba8,2016,34.0,1.3,14790,2,2,2014-11-29,20,2014,734.0,2.010958904109589,0,0.6129032258064516,9.945504087193461,0.49727520435967304,0.028670191134607562,0.6415734169410592,1.1388486213007323,1.0,141.0,20.0
administrative,married,high school,0.0,0.0,0.0,cellular,176,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-09-10,30.622,-88.322,d10bf633-9f1c-423b-a2c6-cfda12e5c336,2017,37.0,1.3,78611,2,2,2014-02-07,18,2014,1311.0,3.591780821917808,0,0.5483870967741935,5.0114416475972545,0.2784134248665141,0.03578690524603497,0.5841740020202285,0.8625874268867426,1.0,176.0,18.0
administrative,married,high school,0.0,0.0,1.0,cellular,154,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-08-03,26.228,-114.755,9a5b0da7-cc64-412e-a332-4243a5bd4604,2017,38.2391322834719,1.3,58286,1,0,2014-07-19,3,2014,1111.0,3.043835616438356,0,0.06451612903225806,0.9855985598559857,0.32853285328532855,0.0313135420902806,0.09582967112253866,0.4243625244078672,1.0,154.0,3.0
manual,married,professional course,,1.0,0.0,cellular,196,2,999,1,failure,-1.8,92.9,-46.2,5099,no,2016-12-02,38.353,-110.182,828532e1-56dc-43fb-b018-fe272641ebc9,2016,32.0,1.3,6092,1,2,2014-09-09,8,2014,815.0,2.232876712328767,0,0.22580645161290322,3.5828220858895703,0.8957055214723926,0.03985359902399349,1.2656600506368967,2.1613655721092893,1.0,98.0,4.0
administrative,married,high school,0.0,1.0,0.0,cellular,290,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2015-09-25,33.388,-100.381,e0ea3e3c-3516-43d9-b8ca-ceee97ab773c,2015,37.0,3.595930351552661,167002,0,1,2014-01-24,17,2014,609.0,1.6684931506849314,0,0.5161290322580645,10.188834154351396,0.5993431855500821,0.05896705978039853,1.575096092038463,2.174439277588545,0.5,290.0,17.0
technical,married,university degree,0.0,1.0,0.0,telephone,309,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-02-16,33.67,-90.071,db6c220b-bafd-44bb-b938-87bb21835622,2016,38.2391322834719,1.3,97342,2,2,2014-09-20,30,2014,514.0,1.4082191780821918,1,0.9354838709677419,21.30350194552529,0.7101167315175098,0.06283041886945913,0.998314289837201,1.708431021354711,1.0,309.0,30.0
technical,married,university degree,0.0,1.0,0.0,cellular,69,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-11-25,38.935,-83.767,70f7b71f-29f9-413a-943c-5102578ac4e0,2018,34.0,1.3,117375,1,1,2014-03-21,9,2014,1710.0,4.684931506849315,0,0.25806451612903225,1.9210526315789473,0.2134502923976608,0.014030093533956893,0.27209460966298915,0.48554490206064993,1.0,69.0,9.0
administrative,single,high school,,1.0,1.0,cellular,275,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-01-22,25.36,-84.232,83142212-1d8f-4ea0-a073-3b1ca1916da9,2018,28.0,1.3,108859,0,1,2014-09-29,21,2014,1211.0,3.317808219178082,0,0.6451612903225806,6.329479768786127,0.6028075970272502,0.05591703944692965,0.7010783297695102,1.3038859267967604,2.0,137.5,10.5
manual,married,basic 6y,0.0,0.0,0.0,cellular,481,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,yes,2016-02-13,27.26,-86.72,225f7fcf-c4cf-419e-8334-9c76903f1d25,2016,38.2391322834719,1.3,123233,0,1,2014-04-26,11,2014,658.0,1.8027397260273972,0,0.3225806451612903,6.1018237082066875,1.109422492401216,0.0978039853599024,0.4203846305211927,1.5298071229224086,2.0,240.5,5.5
administrative,divorced,basic 9y,,1.0,0.0,cellular,355,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-05-16,46.587,-122.425,c6962c21-fe30-4219-b428-6ff7caf7ba12,2018,45.0,1.3,7084,0,0,2014-11-04,19,2014,1289.0,3.5315068493150683,0,0.5806451612903226,5.380139643134213,0.2831652443754849,0.07218381455876373,0.6528289758490864,0.9359942202245712,1.0,355.0,19.0
technical,single,high school,0.0,1.0,0.0,cellular,230,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-10-03,37.667,-110.171,e7cfcc13-ea95-40d4-9f77-d77c0bac644a,2018,38.2391322834719,1.3,37849,1,0,2014-08-22,7,2014,1503.0,4.117808219178082,0,0.1935483870967742,1.6999334664005323,0.2428476380572189,0.04676697844652298,0.24031536554329716,0.48316300360051606,1.0,230.0,7.0
technical,single,high school,0.0,1.0,0.0,telephone,207,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-09-23,37.673,-102.086,9ad396ae-ad20-4b39-9f84-050caccd00bf,2016,34.0,1.3,69905,0,2,2014-10-27,22,2014,697.0,1.9095890410958904,0,0.6774193548387096,11.520803443328552,0.5236728837876614,0.04209028060187068,0.7195096354405803,1.2431825192282417,1.0,207.0,22.0
administrative,single,high school,0.0,1.0,1.0,cellular,326,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-08-06,39.633,-124.181,ef0c6e8e-a533-4f51-9685-77f844d542b8,2016,35.0,3.562728201025534,126252,0,0,2014-12-25,10,2014,590.0,1.6164383561643836,0,0.2903225806451613,6.186440677966101,0.6186440677966102,0.06628710858072387,0.3566096892258852,0.9752537570224954,1.0,326.0,10.0
manual,single,basic 9y,0.0,1.0,1.0,cellular,468,2,999,1,failure,-1.8,92.9,-46.2,5099,no,2015-07-28,27.229,-71.322,cad5731d-ecfa-4668-ae2d-a2a3fce60587,2015,33.0,1.3,84260,1,2,2014-02-15,24,2014,528.0,1.4465753424657535,0,0.7419354838709677,16.59090909090909,1.3825757575757576,0.09516063440422937,1.837096118275197,3.2196718758509544,1.0,234.0,12.0
manual,married,basic 4y,0.0,1.0,0.0,cellular,125,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2018-06-05,48.683,-87.775,263c2e21-2518-4d55-9a48-d3a2b3807ee3,2018,37.0,1.3,45116,0,0,2014-01-20,29,2014,1597.0,4.375342465753425,1,0.9032258064516129,6.628052598622417,0.2285535378835316,0.02541683611224075,1.9286426425638536,2.1571961804473854,0.5,125.0,29.0
manual,married,basic 9y,0.0,0.0,0.0,cellular,118,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-08-13,39.514,-90.721,2987238a-e8b9-465f-9909-2c5c6c33a73b,2017,56.0,1.3,133533,1,0,2014-12-26,16,2014,961.0,2.632876712328767,0,0.4838709677419355,6.077003121748179,0.3798126951092612,0.023993493289955266,0.5078644610318908,0.887677156141152,1.0,118.0,16.0
manual,married,basic 9y,0.0,1.0,0.0,cellular,172,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-05-20,48.949,-91.879,fc2bd92c-5851-4b3d-9472-5e3e93cddd82,2017,31.0,3.4963238999712805,26178,2,1,2014-10-24,7,2014,939.0,2.5726027397260274,0,0.1935483870967742,2.7209797657082,0.3887113951011715,0.03497356649044327,0.22852195358721744,0.617233348688389,1.0,172.0,7.0
not_working,single,basic 9y,0.0,1.0,1.0,cellular,6,7,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-08-19,37.902,-89.994,57f3b592-e02e-4571-b09b-04eff77f96aa,2016,23.0,1.3,69292,2,0,2014-02-02,6,2014,929.0,2.5452054794520547,0,0.16129032258064516,2.357373519913886,2.7502691065662,0.0012200081333875558,0.1625103307140327,2.912779437280233,7.0,0.8571428571428571,0.8571428571428571
management,married,university degree,0.0,1.0,0.0,cellular,188,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2015-09-07,26.6,-120.114,ffd58584-f2df-4df1-9da5-126b9bb38961,2015,40.0,1.3,98265,1,1,2014-12-06,23,2014,275.0,0.7534246575342466,0,0.7096774193548387,30.527272727272727,1.3272727272727272,0.03822692151281008,0.7479043408676488,2.075177068140376,1.0,188.0,23.0
technical,married,professional course,0.0,0.0,0.0,cellular,55,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2015-12-19,28.09,-90.406,625211ce-6413-4fd9-9bd4-c5f256f28117,2015,45.0,3.728738953661168,100021,1,2,2014-04-08,4,2014,620.0,1.6986301369863013,0,0.0967741935483871,2.3548387096774195,0.5887096774193549,0.011183407889385929,0.10795760143777303,0.6966672788571279,1.0,55.0,4.0
management,single,university degree,,0.0,0.0,cellular,412,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,,27.642,-96.072,e993ea9b-b167-458b-a5dc-a77e7b6fd4c9,0,38.2391322834719,1.3,118033,0,0,2014-04-03,20,2014,,,0,0.6129032258064516,,,0.08377389182594551,0.6966771176323971,,2.0,206.0,10.0
management,married,university degree,0.0,0.0,0.0,cellular,245,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-10-23,46.155,-73.014,af7a8db7-3814-4f76-bce0-233700b5db47,2018,40.0,3.645733577343351,84248,1,2,2014-01-07,29,2014,1750.0,4.794520547945205,1,0.9032258064516129,6.048571428571429,0.20857142857142857,0.049816998779991864,0.9530428052316048,1.1616142338030333,1.0,245.0,29.0
manual,single,basic 4y,0.0,0.0,1.0,cellular,213,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2019-03-25,24.673,-97.803,8f51ad8b-7e21-40c1-aa3e-a8c2ef77d99e,2019,38.2391322834719,1.3,140479,2,1,2014-02-22,13,2014,1857.0,5.087671232876712,0,0.3870967741935484,2.555196553581045,0.19655358104469575,0.04331028873525823,0.4304070629288066,0.6269606439735024,1.0,213.0,13.0
manual,single,high school,0.0,1.0,0.0,cellular,361,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-08-18,44.14,-112.167,9460279d-d166-4115-b2d0-d4ea7a15281c,2016,31.0,1.3,165406,0,2,2014-05-20,8,2014,821.0,2.249315068493151,0,0.22580645161290322,3.5566382460414125,0.44457978075517657,0.07340382269215127,0.2992102743050545,0.743790055060231,1.0,361.0,8.0
manual,married,basic 6y,0.0,1.0,0.0,cellular,160,4,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-05-23,44.316,-116.917,54c97dd9-8820-4af4-ac67-b9156a833079,2018,40.0,1.3,106956,1,2,2014-12-28,7,2014,1242.0,3.4027397260273973,0,0.1935483870967742,2.0571658615136874,1.1755233494363928,0.032533550223668155,0.22608193732044235,1.4016052867568352,4.0,40.0,1.75
administrative,single,basic 9y,,1.0,0.0,cellular,661,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,yes,2015-10-10,33.468,-72.403,56ad5216-4001-45ed-bcd2-a95ba5e171e9,2015,26.0,1.3,28968,1,0,2014-12-29,3,2014,285.0,0.7808219178082192,0,0.06451612903225806,3.8421052631578947,1.280701754385965,0.13440422936152907,0.19892035839378713,1.479622112779752,1.0,661.0,3.0
management,divorced,university degree,0.0,0.0,0.0,cellular,51,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2015-03-19,44.985,-117.121,cfc66f6a-f5a4-4c58-a835-2f7ad1a77086,2015,37.0,1.3,31033,1,0,2014-08-31,4,2014,200.0,0.547945205479452,0,0.0967741935483871,7.300000000000001,1.8250000000000002,0.010370069133794225,0.10714426268218132,1.9321442626821814,1.0,51.0,4.0
technical,married,professional course,0.0,0.0,0.0,cellular,183,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2015-03-06,26.083,-76.459,c65aa719-4390-4a2f-b78a-776274fea5e0,2015,45.0,3.728738953661168,158457,1,1,2014-08-12,17,2014,206.0,0.5643835616438356,0,0.5161290322580645,30.12135922330097,1.7718446601941746,0.037210248068320455,0.5533392803263849,2.3251839405205597,1.0,183.0,17.0
manual,single,basic 9y,,1.0,0.0,cellular,99,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-11-03,32.366,-87.896,d9aea252-b26c-45c9-b7b0-5c683927aa39,2016,27.0,1.3,105457,0,0,2014-05-02,14,2014,916.0,2.5095890410958903,0,0.41935483870967744,5.578602620087336,0.39847161572052403,0.020130134200894673,0.4394849729105721,0.8379565886310961,1.0,99.0,14.0
manual,single,basic 9y,,1.0,0.0,cellular,110,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-11-08,27.083,-76.107,e5dbe1a8-9efc-406c-a089-fefcb5ce0a44,2016,27.0,1.3,63166,1,2,2014-03-04,27,2014,980.0,2.684931506849315,1,0.8387096774193549,10.056122448979592,0.3724489795918367,0.022366815778771858,0.8610764931981267,1.2335254727899634,1.0,110.0,27.0
manual,single,basic 9y,,1.0,1.0,cellular,101,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-07-02,29.291,-115.756,087f5d79-cbc6-4648-b529-a097cd5f0e54,2018,27.0,1.3,104227,1,2,2014-07-14,22,2014,1449.0,3.96986301369863,0,0.6774193548387096,5.541752933057281,0.25189786059351277,0.020536803578690525,0.6979561584174001,0.9498540190109128,1.0,101.0,22.0
technical,divorced,high school,0.0,1.0,0.0,cellular,174,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2017-09-17,25.428,-117.74,56384bc8-1327-4426-ba8c-6163803f39e9,2017,45.0,3.728738953661168,120235,0,2,2014-07-04,26,2014,1171.0,3.208219178082192,1,0.8064516129032258,8.104184457728437,0.3116994022203245,0.03538023586823912,1.8418318487714649,2.153531250991789,0.5,174.0,26.0
technical,single,high school,0.0,1.0,0.0,cellular,66,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2018-03-06,35.408,-73.679,56ec6b8e-025a-40e4-afc7-95a55f8ae068,2018,35.0,3.562728201025534,172079,2,0,2014-07-17,25,2014,1328.0,3.638356164383562,0,0.7741935483870968,6.871234939759036,0.2748493975903614,0.013420089467263115,1.78761363785436,2.062463035444721,0.5,66.0,25.0
technical,married,university degree,0.0,0.0,0.0,cellular,191,3,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-03-05,31.118,-80.362,87542c66-8bf0-446d-9f15-4a3a116560d6,2018,33.0,1.3,171403,1,0,2014-03-27,5,2014,1439.0,3.9424657534246577,0,0.12903225806451613,1.2682418346073663,0.7609451007644197,0.03883692557950386,0.16786918364401998,0.9288142844084397,3.0,63.666666666666664,1.6666666666666667
technical,single,high school,0.0,1.0,1.0,cellular,332,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-11-06,46.738,-81.787,8bb9cb78-71d3-411d-8982-3e1185de6649,2018,35.0,3.562728201025534,115304,1,0,2014-12-13,5,2014,1424.0,3.9013698630136986,0,0.12903225806451613,1.2816011235955056,0.25632022471910115,0.06750711671411143,0.19653937477862754,0.4528595994977287,1.0,332.0,5.0
management,married,university degree,0.0,1.0,0.0,cellular,162,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-02-15,30.945,-116.755,5f0851ca-767f-4dea-a1e0-ff62db9453d9,2018,39.0,1.3,77187,0,2,2014-06-19,15,2014,1337.0,3.663013698630137,0,0.45161290322580644,4.094988780852655,0.27299925205684367,0.03294021960146401,0.4845531228272705,0.7575523748841142,1.0,162.0,15.0
management,married,university degree,0.0,1.0,0.0,cellular,55,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2016-05-07,46.678,-100.275,4c43d452-b06e-4f0a-aeaa-79b261db1908,2016,39.0,1.3,130310,0,2,2014-04-26,26,2014,742.0,2.032876712328767,1,0.8064516129032258,12.789757412398922,0.4919137466307278,0.011183407889385929,0.8176350207926116,1.3095487674233395,1.0,55.0,26.0
administrative,divorced,high school,0.0,1.0,0.0,cellular,304,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2017-04-14,42.821,-111.357,cc0f6b29-ff3b-4bec-a708-d6c28b185fea,2017,42.0,1.3,71279,1,2,2014-01-11,25,2014,1189.0,3.2575342465753425,0,0.7741935483870968,7.674516400336417,0.3069806560134567,0.0618137454249695,1.8360072938120662,2.142987949825523,0.5,304.0,25.0
management,married,university degree,0.0,1.0,0.0,cellular,141,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2019-02-23,39.932,-75.488,49db2d95-4234-403f-913a-baa0dde01eb3,2019,39.0,1.3,121305,2,2,2014-07-30,7,2014,1669.0,4.572602739726028,0,0.1935483870967742,1.5308568004793288,0.2186938286399041,0.028670191134607562,0.22221857823138175,0.44091240687128586,1.0,141.0,7.0
not_working,divorced,high school,,1.0,0.0,cellular,43,3,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2018-06-17,47.841,-78.015,aa92c24b-6203-4ec3-bce0-408ec4b2909f,2018,38.0,1.3,113770,0,1,2014-11-26,8,2014,1299.0,3.558904109589041,0,0.22580645161290322,2.24788298691301,0.8429561200923787,0.008743391622610817,0.23454984323551403,1.0775059633278927,3.0,14.333333333333334,2.6666666666666665
manual,single,basic 9y,,1.0,1.0,cellular,623,1,999,0,nonexistent,-1.8,93.57305838369116,-46.2,5099,yes,2019-07-03,42.361,-102.615,4e45f7cc-3219-407f-911b-ec81adeb115e,2019,27.0,1.3,167021,1,0,2014-07-01,9,2014,1828.0,5.008219178082192,0,0.25806451612903225,1.7970459518599562,0.199671772428884,0.1266775111834079,0.3847420273124401,0.5844137997413241,1.0,623.0,9.0
technical,married,high school,0.0,0.0,0.0,cellular,213,2,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2019-09-07,33.16,-97.908,26cc578b-fbb3-489e-99e1-cd5066407023,2019,32.0,1.3,103609,1,0,2014-06-02,10,2014,1923.0,5.2684931506849315,0,0.2903225806451613,1.8980759230369215,0.3796151846073843,0.04331028873525823,0.33363286938041953,0.7132480539878039,2.0,106.5,5.0
manual,married,basic 6y,0.0,1.0,0.0,cellular,56,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2017-04-25,44.231,-115.482,5bba656d-6ee8-45c0-b3ad-a2c41bdf446c,2017,38.2391322834719,1.3,14194,2,1,2014-01-19,14,2014,1192.0,3.265753424657534,0,0.41935483870967744,4.2869127516778525,0.3062080536912752,0.011386742578283855,0.4307415812879613,0.7369496349792365,1.0,56.0,14.0
manual,married,basic 6y,0.0,1.0,0.0,cellular,219,1,999,0,nonexistent,-1.8,92.9,-46.2,5099,no,2019-06-08,31.001,-80.153,b5e0baa4-071e-487e-b4ab-dd586afc6529,2019,42.0,1.3,110365,1,1,2014-10-06,28,2014,1706.0,4.673972602739726,1,0.8709677419354839,5.990621336459555,0.21395076201641267,0.04453029686864579,0.9154980388041296,1.1294488008205423,1.0,219.0,28.0
technical,single,basic 9y,0.0,1.0,0.0,cellular,263,1,999,1,failure,-1.8,92.9,-46.2,5099,no,2016-11-21,47.523,-99.263,bae8dab8-4e4a-4aac-be1f-a61527f8f6a1,2016,28.0,1.3,148613,2,2,2014-04-20,29,2014,946.0,2.591780821917808,1,0.9032258064516129,11.189217758985201,0.38583509513742076,0.053477023180154536,1.9567028296317674,2.3425379247691884,0.5,263.0,29.0
administrative,married,basic 9y,0.0,,,cellular,446,6,999,1,failure,-1.8,92.9,-46.2,5099,no,2016-01-24,39.937,-90.587,492a2cff-3561-4a03-a647-550136db9b3f,2016,50.0,1.3,11559,0,1,2014-06-16,26,2014,587.0,1.6082191780821917,1,0.8064516129032258,16.16695059625213,3.7308347529812607,0.09068727124847499,1.8971388841517007,5.627973637132961,3.0,74.33333333333333,4.333333333333333
